date,day_of_week,activation_id,restaurant_name,location_name,activation_description,minimum_spend_threshold,reward_amount,activation_start,activation_end,unique_users_count,unique_users_count_REDEEMED,total_tpv,median_check,tpv_vs_baseline,median_check_vs_baseline,marketing_spend,remaining_group_budget,new_users_count,returning_users_count,new_user_percentage,notes
2025-10-28,Tuesday,"22,915",82 Queen,French Quarter,"Spend $75 with Blackbird Pay, get $20 in $FLY back",75.0,20.0,2025-10-28 17:00:00,2025-10-28 21:00:00,1,1,103.23,103.23,,,20.0,4940.0,0,1,0.0,
2025-10-28,Tuesday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,2,0,97.07,25.62,,,0.0,2115.0,0,2,0.0,
2025-10-29,Wednesday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,2,0,95.64,47.82,,,0.0,2115.0,0,2,0.0,
2025-10-30,Thursday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,1,0,42.47,42.47,,,0.0,2115.0,1,0,100.0,
2025-10-31,Friday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,1,0,28.78,28.78,,,0.0,2115.0,0,1,0.0,
2025-11-01,Saturday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,2,1,135.36,67.68,,,35.0,2115.0,0,2,0.0,
2025-11-02,Sunday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,2,0,87.37,43.68,,,0.0,2115.0,1,1,50.0,
2025-11-04,Tuesday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,0,0,0.0,,,,0.0,2115.0,0,0,,No transactions during activation period
2025-11-05,Wednesday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,0,0,0.0,,,,0.0,2115.0,0,0,,No transactions during activation period
2025-11-06,Thursday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,0,0,0.0,,,,0.0,2115.0,0,0,,No transactions during activation period
2025-11-07,Friday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,0,0,0.0,,,,0.0,2115.0,0,0,,No transactions during activation period
2025-11-08,Saturday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,3,0,76.69,17.38,,,0.0,2115.0,1,2,33.33,
2025-11-09,Sunday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,2,2,765.28,128.84,,,70.0,2115.0,2,0,100.0,
2025-11-11,Tuesday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,1,1,191.92,191.92,,,35.0,2115.0,1,0,100.0,
2025-11-12,Wednesday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,0,0,0.0,,,,0.0,2115.0,0,0,,No transactions during activation period
2025-11-13,Thursday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,1,1,164.52,82.26,,,35.0,2115.0,1,0,100.0,
2025-11-14,Friday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,0,0,0.0,,,,0.0,2115.0,0,0,,No transactions during activation period
2025-11-15,Saturday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,0,0,0.0,,,,0.0,2115.0,0,0,,No transactions during activation period
2025-11-16,Sunday,"22,908, 22,907, 22,906, 22,905, 22,904, 22,903, 22,902, 22,901, 22,900, 22,899, 22,898, 22,897, 22,896, 22,895, 22,894, 22,893, 22,892, 22,891",Ace Eat Serve,Uptown,"Spend $100, get $35 FLY back (Pay with Blackbird)",100.0,35.0,2025-10-28 16:00:00,2025-11-16 22:00:00,3,1,225.1,37.01,,,35.0,2115.0,1,2,33.33,
2025-11-02,Sunday,"25,494",Aftermath,Ridgewood,"Spend $40, get $10 in $FLY back (Blackbird Pay required)",40.0,10.0,2025-11-02 13:00:00,2025-11-03 00:00:00,13,7,750.23,38.76,185.13,45.65,70.0,2430.0,0,13,0.0,
2025-11-03,Monday,"25,494",Aftermath,Ridgewood,"Spend $40, get $10 in $FLY back (Blackbird Pay required)",40.0,10.0,2025-11-02 13:00:00,2025-11-03 00:00:00,0,0,0.0,,,,0.0,2430.0,0,0,,No transactions during activation period
2025-11-10,Monday,"25,862, 25,861, 25,860",Aita,Clinton Hill,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-11-10 17:00:00,2025-11-12 22:30:00,2,2,630.89,315.44,231.11,65.55,100.0,0.0,2,0,100.0,
2025-11-11,Tuesday,"25,862, 25,861, 25,860",Aita,Clinton Hill,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-11-10 17:00:00,2025-11-12 22:30:00,3,1,288.06,75.06,,,50.0,0.0,1,2,33.33,
2025-11-12,Wednesday,"25,862, 25,861, 25,860",Aita,Clinton Hill,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-11-10 17:00:00,2025-11-12 22:30:00,1,0,63.47,63.47,,,0.0,0.0,1,0,100.0,
2025-11-02,Sunday,"25,693, 25,692, 25,691, 25,690, 25,689, 25,688, 25,687, 25,686",Amen Street Fish & Raw Bar,French Quarter - Charleston,"Spend $40 with Blackbird Pay, get $10 in $FLY back",40.0,10.0,2025-11-02 11:00:00,2025-11-09 16:00:00,3,2,118.98,32.64,-51.14,-44.53,20.0,2410.0,2,1,66.67,
